train_id	train_name	train_type	zone	source	destination	distance_km	avg_speed_kmph	scheduled_departure	scheduled_arrival	actual_departure	actual_arrival	delay_minutes	weather_condition	track_number	status
31495	Guntur-Vijayawada Goods	Goods	SCR	Guntur	Vijayawada	1610	86.9	10:45	05:16	11:02	06:46	90	Heatwave	1	Delayed
85144	Muzaffarpur-Patna Goods	Goods	ECR	Muzaffarpur	Patna	2628	221.2	12:45	00:38	12:48	01:28	50	Storm	2	Delayed
86425	Itarsi-Jabalpur Goods	Goods	WCR	Itarsi	Jabalpur	2571	152.6	10:30	03:21	11:17	05:25	124	Clear	3	Delayed
92308	Mumbai Central-Ahmedabad Goods	Goods	WR	Mumbai Central	Ahmedabad	1288	109	16:15	04:04	16:36	05:42	98	Fog	1	Delayed
36962	Bhopal-Kota Goods	Goods	WCR	Bhopal	Kota	1531	145.6	11:45	22:16	11:57	23:11	55	Heatwave	1	Delayed
35795	Gorakhpur-Kanpur Goods	Goods	NER	Gorakhpur	Kanpur	1426	167.8	00:45	09:15	00:59	12:15	180	Clear	3	Delayed
87128	Ahmedabad-Vadodara Goods	Goods	WR	Ahmedabad	Vadodara	1185	138.3	23:15	07:49	23:19	08:07	18	Heatwave	3	Delayed
28541	Vadodara-Ahmedabad Goods	Goods	WR	Vadodara	Ahmedabad	1903	143.4	17:00	06:16	17:03	06:52	36	Fog	2	Delayed
94789	Trivandrum-Chennai Goods	Goods	SR	Trivandrum	Chennai	1890	123.3	06:15	21:35	06:26	22:48	73	Heatwave	2	Delayed
40571	New Delhi-Amritsar Goods	Goods	NR	New Delhi	Amritsar	382	38.8	04:45	14:36	05:34	16:50	134	Storm	2	Delayed
54300	Patna-Dhanbad Goods	Goods	ECR	Patna	Dhanbad	1040	63.1	02:00	18:29	02:02	18:45	16	Storm	3	Delayed
76332	Durg-Bilaspur Goods	Goods	SECR	Durg	Bilaspur	184	20.4	02:30	11:32	02:33	12:00	28	Rain	3	Delayed
21844	Secunderabad-Hyderabad Goods	Goods	SCR	Secunderabad	Hyderabad	2522	158.3	22:45	14:41	22:46	14:55	14	Clear	3	On Time
12522	Vijayawada-Guntur Goods	Goods	SCR	Vijayawada	Guntur	2307	456.8	07:30	12:33	08:31	14:41	128	Clear	1	Delayed
76539	Durg-Nagpur Goods	Goods	SECR	Durg	Nagpur	818	58.4	09:00	23:01	09:09	23:23	22	Storm	3	Delayed
25828	Patna-Asansol Goods	Goods	ER	Patna	Asansol	963	108.6	02:15	11:07	02:29	11:51	44	Heatwave	1	Delayed
25616	Chennai-Madurai Goods	Goods	SR	Chennai	Madurai	1362	153.9	12:15	21:06	12:23	21:45	39	Clear	2	Delayed
24492	Itarsi-Jabalpur Goods	Goods	WCR	Itarsi	Jabalpur	2114	103.3	11:45	08:13	11:54	10:27	134	Storm	3	Delayed
71684	Lucknow-Varanasi Goods	Goods	NR	Lucknow	Varanasi	1127	47.9	01:00	00:33	01:15	01:11	38	Heatwave	3	Delayed
64859	Patna-Dhanbad Goods	Goods	ECR	Patna	Dhanbad	1465	212.8	08:30	15:23	08:58	17:16	113	Heatwave	1	Delayed
67198	Durg-Bilaspur Goods	Goods	SECR	Durg	Bilaspur	747	34.2	02:30	00:21	03:43	03:15	174	Fog	1	Delayed
59600	Howrah-Asansol Goods	Goods	ER	Howrah	Asansol	843	46.7	09:15	03:17	09:26	03:40	23	Clear	2	Delayed
61290	Bhopal-Kota Goods	Goods	WCR	Bhopal	Kota	890	122.2	00:30	07:47	00:38	08:26	39	Fog	3	Delayed
83494	Asansol-Patna Goods	Goods	ER	Asansol	Patna	1808	77	20:00	19:28	20:03	21:54	146	Fog	1	Delayed
44386	Trivandrum-Coimbatore Goods	Goods	SR	Trivandrum	Coimbatore	368	26	13:00	03:10	13:28	06:06	176	Fog	2	Delayed
91453	Gorakhpur-Bareilly Goods	Goods	NER	Gorakhpur	Bareilly	1630	568.6	01:15	04:07	01:29	04:42	35	Clear	2	Delayed
50945	Jaipur-Bikaner Goods	Goods	NWR	Jaipur	Bikaner	470	316.9	13:45	15:14	14:14	16:45	91	Rain	1	Delayed
20245	Dhanbad-Gaya Goods	Goods	ECR	Dhanbad	Gaya	2738	257.1	18:00	04:39	18:14	05:11	32	Storm	1	Delayed
89291	New Delhi-Lucknow Goods	Goods	NR	New Delhi	Lucknow	477	87	18:45	00:14	19:26	02:45	151	Clear	1	Delayed
96060	Amritsar-New Delhi Goods	Goods	NR	Amritsar	New Delhi	1447	447.5	03:45	06:59	03:56	09:36	157	Heatwave	3	Delayed
22763	Bareilly-Allahabad Goods	Goods	NER	Bareilly	Allahabad	661	78.7	17:15	01:39	17:43	03:07	88	Rain	1	Delayed
74250	Jabalpur-Bhopal Goods	Goods	WCR	Jabalpur	Bhopal	2789	122.9	16:45	15:27	16:48	15:41	14	Heatwave	3	On Time
60444	Lucknow-Varanasi Goods	Goods	NR	Lucknow	Varanasi	2797	202.2	19:00	08:50	19:06	09:34	44	Fog	3	Delayed
87183	Bareilly-Gorakhpur Goods	Goods	NER	Bareilly	Gorakhpur	2622	1656	20:00	21:35	20:04	22:08	33	Storm	3	Delayed
65074	Jodhpur-Bikaner Goods	Goods	NWR	Jodhpur	Bikaner	479	39.6	04:30	16:36	04:44	19:05	149	Fog	1	Delayed
87425	Bikaner-Jaipur Goods	Goods	NWR	Bikaner	Jaipur	809	164	04:15	09:11	05:00	10:48	97	Rain	1	Delayed
73327	Kota-Bhopal Goods	Goods	WCR	Kota	Bhopal	717	46.1	09:30	01:04	09:33	01:25	21	Fog	3	Delayed
31625	Patna-Sealdah Goods	Goods	ER	Patna	Sealdah	1915	127.5	17:15	08:16	17:54	09:39	83	Heatwave	2	Delayed
97068	Jabalpur-Kota Goods	Goods	WCR	Jabalpur	Kota	1029	133.9	23:45	07:26	23:48	09:58	152	Heatwave	1	Delayed
67092	Raipur-Nagpur Goods	Goods	SECR	Raipur	Nagpur	2362	114.8	11:15	07:50	12:06	10:28	158	Rain	3	Delayed
89193	Madurai-Trivandrum Goods	Goods	SR	Madurai	Trivandrum	2564	278.7	06:45	15:57	06:56	17:08	71	Heatwave	3	Delayed
48418	Muzaffarpur-Patna Goods	Goods	ECR	Muzaffarpur	Patna	2387	827.9	23:45	02:38	23:55	03:35	57	Heatwave	2	Delayed
23773	Coimbatore-Trivandrum Goods	Goods	SR	Coimbatore	Trivandrum	954	216.8	02:00	06:24	02:06	06:54	30	Rain	2	Delayed
62846	Allahabad-Gorakhpur Goods	Goods	NER	Allahabad	Gorakhpur	1054	427.3	05:00	07:28	05:23	08:43	75	Storm	2	Delayed
33109	Lucknow-New Delhi Goods	Goods	NR	Lucknow	New Delhi	545	77.7	16:30	23:31	16:45	00:01	30	Rain	1	Delayed
78165	Raipur-Nagpur Goods	Goods	SECR	Raipur	Nagpur	546	45.8	20:45	08:40	21:06	10:27	107	Clear	1	Delayed
87175	Madurai-Coimbatore Goods	Goods	SR	Madurai	Coimbatore	1513	246.7	23:15	05:23	23:33	06:04	41	Rain	3	Delayed
46366	Asansol-Howrah Goods	Goods	ER	Asansol	Howrah	733	237.7	19:15	22:20	19:41	23:21	61	Storm	2	Delayed
24946	Trivandrum-Coimbatore Goods	Goods	SR	Trivandrum	Coimbatore	2667	268.5	04:00	13:56	04:24	15:57	121	Heatwave	3	Delayed
89107	Ahmedabad-Vadodara Goods	Goods	WR	Ahmedabad	Vadodara	440	20.9	08:45	05:47	09:15	08:46	179	Fog	1	Delayed
74767	Trivandrum-Coimbatore Goods	Goods	SR	Trivandrum	Coimbatore	54	3	08:00	02:14	08:56	04:38	144	Heatwave	2	Delayed
27042	Jabalpur-Kota Goods	Goods	WCR	Jabalpur	Kota	346	29.2	17:15	05:06	17:22	05:29	23	Fog	1	Delayed
10683	Kota-Jabalpur Goods	Goods	WCR	Kota	Jabalpur	1649	162.7	12:30	22:38	12:34	01:32	174	Clear	1	Delayed
43180	Kanpur-Allahabad Goods	Goods	NER	Kanpur	Allahabad	2516	582.9	05:45	10:04	06:17	12:07	123	Storm	3	Delayed
62600	Vadodara-Ahmedabad Goods	Goods	WR	Vadodara	Ahmedabad	2067	119.6	18:00	11:17	18:30	13:02	105	Rain	2	Delayed
12164	Muzaffarpur-Dhanbad Goods	Goods	ECR	Muzaffarpur	Dhanbad	2172	183.5	01:30	13:20	01:36	15:46	146	Storm	2	Delayed
23136	Jodhpur-Bikaner Goods	Goods	NWR	Jodhpur	Bikaner	390	1950	00:15	00:27	00:36	02:46	139	Heatwave	2	Delayed
63356	Kota-Itarsi Goods	Goods	WCR	Kota	Itarsi	860	61.9	17:15	07:09	17:21	07:21	12	Fog	2	On Time
63910	Mumbai Central-Ahmedabad Goods	Goods	WR	Mumbai Central	Ahmedabad	2038	190.8	19:30	06:11	19:37	06:43	32	Fog	1	Delayed
18838	Gorakhpur-Kanpur Goods	Goods	NER	Gorakhpur	Kanpur	304	53	05:15	10:59	05:17	11:07	8	Fog	1	On Time
82704	Coimbatore-Madurai Goods	Goods	SR	Coimbatore	Madurai	1904	601.3	00:45	03:55	01:39	06:23	148	Storm	2	Delayed
59518	Coimbatore-Chennai Goods	Goods	SR	Coimbatore	Chennai	538	408.6	20:00	21:19	20:00	21:35	16	Heatwave	1	Delayed
89343	Madurai-Coimbatore Goods	Goods	SR	Madurai	Coimbatore	1626	294.7	01:45	07:16	02:14	10:10	174	Storm	2	Delayed
15828	Patna-Gaya Goods	Goods	ECR	Patna	Gaya	383	24.8	14:30	05:55	14:49	07:04	69	Storm	1	Delayed
22615	Jaipur-Bikaner Goods	Goods	NWR	Jaipur	Bikaner	2358	113.2	18:30	15:20	19:25	18:04	164	Fog	3	Delayed
36282	Hyderabad-Guntur Goods	Goods	SCR	Hyderabad	Guntur	1300	75.7	04:15	21:26	05:01	22:59	93	Heatwave	1	Delayed
40923	Allahabad-Bareilly Goods	Goods	NER	Allahabad	Bareilly	961	161.5	21:00	02:57	21:03	03:03	6	Fog	2	On Time
42170	Kota-Jabalpur Goods	Goods	WCR	Kota	Jabalpur	2123	150.4	21:45	11:52	21:56	14:01	129	Storm	2	Delayed
21690	Hyderabad-Secunderabad Goods	Goods	SCR	Hyderabad	Secunderabad	678	31.6	06:45	04:14	06:53	06:10	116	Rain	1	Delayed
73318	Kota-Bhopal Goods	Goods	WCR	Kota	Bhopal	521	28.2	14:15	08:45	14:27	09:12	27	Rain	3	Delayed
92226	Trivandrum-Chennai Goods	Goods	SR	Trivandrum	Chennai	1923	140.5	14:00	03:41	14:41	05:22	101	Rain	1	Delayed
54167	Allahabad-Gorakhpur Goods	Goods	NER	Allahabad	Gorakhpur	495	21.6	12:15	11:11	13:10	14:02	171	Heatwave	1	Delayed
45424	Mumbai Central-Surat Goods	Goods	WR	Mumbai Central	Surat	1618	177.8	11:45	20:51	12:27	22:25	94	Fog	3	Delayed
39152	Itarsi-Jabalpur Goods	Goods	WCR	Itarsi	Jabalpur	183	8.9	20:15	16:47	20:17	17:03	16	Storm	3	Delayed
89206	Gorakhpur-Bareilly Goods	Goods	NER	Gorakhpur	Bareilly	1085	81.3	15:45	05:06	15:47	05:59	53	Storm	2	Delayed
96030	Raipur-Nagpur Goods	Goods	SECR	Raipur	Nagpur	2378	457.3	23:15	04:27	23:32	06:54	147	Fog	3	Delayed
82470	Raipur-Durg Goods	Goods	SECR	Raipur	Durg	499	28	19:30	13:21	19:49	14:27	66	Heatwave	3	Delayed
41286	Raipur-Nagpur Goods	Goods	SECR	Raipur	Nagpur	663	27.7	05:00	04:56	06:02	07:22	146	Clear	1	Delayed
98334	Durg-Raipur Goods	Goods	SECR	Durg	Raipur	719	60.6	10:15	22:07	10:36	00:50	163	Rain	1	Delayed
32160	Gaya-Muzaffarpur Goods	Goods	ECR	Gaya	Muzaffarpur	1588	160.4	10:15	20:09	10:17	20:18	9	Fog	2	On Time
85789	Varanasi-Lucknow Goods	Goods	NR	Varanasi	Lucknow	2318	1022.6	13:00	15:16	13:23	18:15	179	Clear	2	Delayed
